shot_id,arrival_time_us,start_time_us,finish_time_us,worker_id,latency_us,response_time_us,deadline_us,deadline_miss,backlog,pauli_frame_lag,pauli_frame_lag_violation,prediction,observable,logical_error,logical_boundary,rounds_until_boundary,boundary_drain,boundary_commit_success,ai_model_type,ai_history_length,ai_risk_score,ai_hard_runtime_score,ai_runtime_pred,ai_confidence,fast_wrong_prob,fast_logical_fail_prob,hard_runtime_prob,safe_fast_prob,combined_fast_risk,selected_decoder
12,84.0,84.0,108.6,0,24.6,24.599999999999994,112.0,False,1,0,False,1,1,False,False,87,False,True,risk_lstm,8,0.8839825391769409,0.44715866446495056,2.2756781578063965,0.8627230525016785,,,,,,accurate
13,91.0,108.6,126.07082838515437,0,17.47082838515438,35.07082838515437,119.0,True,2,1,False,0,0,False,False,86,False,False,risk_lstm,8,0.9831053614616394,0.11809597909450531,2.5968267917633057,0.8514304757118225,,,,,,accurate
16,112.0,126.07082838515437,147.95416654497384,0,21.883338159819473,35.954166544973845,140.0,True,2,1,False,0,0,False,False,83,False,False,risk_lstm,8,0.9597812294960022,0.2566642463207245,2.570589780807495,0.8336817026138306,,,,,,accurate
17,119.0,147.95416654497384,167.64124792893728,0,19.687081383963434,48.641247928937275,147.0,True,3,2,False,1,1,False,False,82,False,False,risk_lstm,8,0.9494704008102417,0.17223364114761353,2.315187454223633,0.8594969511032104,,,,,,accurate
25,175.0,175.0,189.50000076293946,0,14.500000762939454,14.500000762939464,203.0,False,1,0,False,1,1,False,False,74,False,True,risk_lstm,8,0.8249688744544983,0.7089074850082397,2.296368360519409,0.8915954828262329,,,,,,accurate
27,189.0,189.50000076293946,203.89999923706057,0,14.399998474121094,14.89999923706057,217.0,False,2,1,False,0,0,False,False,72,False,True,risk_lstm,8,0.9778265953063965,0.1527060866355896,2.428269147872925,0.8627718091011047,,,,,,accurate
29,203.0,203.89999923706057,221.40000000000003,0,17.500000762939454,18.400000000000034,231.0,False,2,1,False,1,1,False,False,70,False,True,risk_lstm,8,0.9709404706954956,0.15606994926929474,2.298550844192505,0.8610163927078247,,,,,,accurate
31,217.0,221.40000000000003,228.7624995231629,0,7.362499523162842,11.762499523162887,245.0,False,2,1,False,0,0,False,False,68,False,True,risk_lstm,8,0.982783317565918,0.20011752843856812,2.5925371646881104,0.8889607787132263,,,,,,accurate
32,224.0,228.7624995231629,236.38249983549122,0,7.6200003123283295,12.382499835491217,252.0,False,2,1,False,0,0,False,False,67,False,True,risk_lstm,8,0.9771937131881714,0.08640997856855392,2.4107666015625,0.8781931400299072,,,,,,accurate
34,238.0,238.0,253.30000381469728,0,15.300003814697266,15.300003814697277,266.0,False,1,0,False,1,1,False,False,65,False,True,risk_lstm,8,0.9603176712989807,0.19131061434745789,2.3663828372955322,0.8551406264305115,,,,,,accurate
35,245.0,253.30000381469728,266.40000305175784,0,13.099999237060548,21.400003051757835,273.0,False,2,1,False,0,0,False,False,64,False,True,risk_lstm,8,0.9874611496925354,0.07788044959306717,2.367011308670044,0.8773288726806641,,,,,,accurate
36,252.0,266.40000305175784,281.0000022888184,0,14.599999237060548,29.000002288818393,280.0,True,3,2,False,0,0,False,False,63,False,False,risk_lstm,8,0.8500834107398987,0.44167593121528625,2.2445175647735596,0.8655804991722107,,,,,,accurate
38,266.0,281.0000022888184,299.10000152587895,0,18.099999237060548,33.10000152587895,294.0,True,3,2,False,0,0,False,False,61,False,False,risk_lstm,8,0.9016912579536438,0.28685709834098816,2.2247297763824463,0.8410519361495972,,,,,,accurate
41,287.0,299.10000152587895,318.00000000000006,0,18.899998474121094,31.000000000000057,315.0,True,2,1,False,0,0,False,False,58,False,False,risk_lstm,8,0.9442842602729797,0.24383875727653503,2.3081023693084717,0.901000440120697,,,,,,accurate
42,294.0,318.00000000000006,340.30000000000007,0,22.3,46.30000000000007,322.0,True,3,2,False,0,0,False,False,57,False,False,risk_lstm,8,0.9829313158988953,0.1118752583861351,2.5286858081817627,0.8633114099502563,,,,,,accurate
44,308.0,340.30000000000007,364.3999992370606,0,24.099999237060548,56.39999923706063,336.0,True,3,2,False,0,0,False,False,55,False,False,risk_lstm,8,0.9853001236915588,0.13914081454277039,2.6139893531799316,0.8791174292564392,,,,,,accurate
46,322.0,364.3999992370606,386.29999771118173,0,21.899998474121094,64.29999771118173,350.0,True,3,2,False,0,0,False,False,53,False,False,risk_lstm,8,0.9800077080726624,0.11331213265657425,2.432260036468506,0.8643859624862671,,,,,,accurate
