epoch,split,confidence_mean,fnr,fpr,hard_runtime_accuracy,hard_runtime_label_valid,precision,recall,risk_accuracy,runtime_mae,loss,epoch_time_sec,samples_per_sec
6,train,0.7681624614760618,0.0,0.43122635648951435,0.8431818181818181,1.0,0.6946559966804683,1.0,0.7823863636363637,0.4414208812714662,1.473591923713684,0.3014194800052792,3981.162730354995
6,val,0.7563005440040595,0.0,0.8139164153382162,0.9029947916666667,1.0,0.24105271039233303,1.0,0.3543836805555556,0.33523944705345005,2.5452910661697388,,
7,train,0.7487119468987327,0.0,0.4495197115973385,0.8944602272727273,1.0,0.6806180164270914,1.0,0.7702414772727273,0.39078114856153345,1.3827927589416504,0.2989470079774037,4014.0893468674676
7,val,0.739436233157499,0.0,0.8139164153382162,0.9769965277777778,1.0,0.24105271039233303,1.0,0.3543836805555556,0.2590298657049179,2.895115613937378,,
8,train,0.7437276355922222,0.0,0.3907013872713564,0.950284090909091,1.0,0.7222716093217741,1.0,0.8061789772727274,0.30106174617998316,1.229069972038269,0.30067310098093003,3991.045411395511
8,val,0.74395636921852,0.0,0.8139164153382162,0.990234375,1.0,0.24105271039233303,1.0,0.3543836805555556,0.16496132357887067,3.027554750442505,,
9,train,0.7483026914044537,0.0,0.4219368001739377,0.9568181818181818,1.0,0.6966736391588472,1.0,0.7847301136363637,0.1952754438833008,1.137882375717163,0.2984050220111385,4021.3800421737133
9,val,0.7507189159385033,0.0,0.8139164153382162,0.990234375,1.0,0.24105271039233303,1.0,0.3543836805555556,0.16064405723474182,3.2412450313568115,,
10,train,0.7552928123707798,0.0,0.43847129668045143,0.9781960227272727,1.0,0.7206977382677152,1.0,0.7948153409090909,0.1756592600007075,1.0750704288482666,0.29927944095106795,4009.6305853371314
10,val,0.760465456935991,0.0,0.8139164153382162,0.998046875,1.0,0.24105271039233303,1.0,0.3543836805555556,0.17007090215199025,3.387404441833496,,
11,train,0.7702012152665041,0.0,0.44527241647413585,0.983309659090909,1.0,0.6940236831309097,1.0,0.7793323863636363,0.162251874478425,1.0264303803443908,0.2984452460077591,4020.8380466841204
11,val,0.7736333008829711,0.0,0.8139164153382162,0.998046875,1.0,0.24105271039233303,1.0,0.3543836805555556,0.19455248503872574,3.3840516805648804,,
12,train,0.781239248892631,0.0,0.40328029375764995,0.9838068181818181,1.0,0.7121212773764727,1.0,0.798153409090909,0.14887109003436963,1.0198325037956237,0.29903675604145974,4012.8846228977513
12,val,0.7744567842067529,0.0,0.8139164153382162,0.998046875,1.0,0.24105271039233303,1.0,0.3543836805555556,0.1571963485605835,3.479665994644165,,
13,train,0.7794363366693935,0.0,0.4104497485357779,0.9894886363636364,1.0,0.7177029335964198,1.0,0.79921875,0.12745645890150914,0.9941898465156556,0.2995769819826819,4005.6482045385255
13,val,0.7793204757229735,0.0,0.8139164153382162,0.998046875,1.0,0.24105271039233303,1.0,0.3543836805555556,0.13263836698722953,3.3827067613601685,,
14,train,0.7902481436602432,0.0,0.39748191075167816,0.990625,1.0,0.6956893369680237,1.0,0.7911221590909091,0.12311454485587377,0.9277676105499267,0.3029762590304017,3960.7063729689385
14,val,0.7833799759262345,0.0,0.8139164153382162,0.998046875,1.0,0.24105271039233303,1.0,0.3543836805555556,0.13208327466938252,3.358455181121826,,
15,train,0.7990791446232999,0.0,0.3608548347820563,0.9875,1.0,0.7205881679146906,1.0,0.812784090909091,0.09612854861495125,0.8643105864524842,0.3018679389497265,3975.248263114983
15,val,0.7917475913547807,0.0,0.8139164153382162,0.998046875,1.0,0.24105271039233303,1.0,0.3543836805555556,0.12918357980412717,3.433824300765991,,
16,train,0.8137012289371341,0.0,0.3361765357939654,0.988778409090909,1.0,0.7272830486035015,1.0,0.8233664772727274,0.0944735374214529,0.7547707915306091,0.3044434339972213,3941.618921598922
16,val,0.8001858719314139,0.0,0.8093709607927617,0.998046875,1.0,0.24213207547169813,1.0,0.3578559027777778,0.14061682988115654,3.40645968914032,,
17,train,0.8133448215116832,0.0,0.34982337564767363,0.992684659090909,1.0,0.7400496185481142,1.0,0.8247869318181819,0.09865078330638544,0.8204010367393494,0.30621966102626175,3918.755562521136
