shot_id,arrival_time_us,start_time_us,finish_time_us,worker_id,latency_us,response_time_us,deadline_us,deadline_miss,backlog,pauli_frame_lag,pauli_frame_lag_violation,prediction,observable,logical_error,logical_boundary,rounds_until_boundary,boundary_drain,boundary_commit_success,ai_model_type,ai_history_length,ai_risk_score,ai_hard_runtime_score,ai_runtime_pred,ai_confidence,fast_wrong_prob,fast_logical_fail_prob,hard_runtime_prob,safe_fast_prob,combined_fast_risk,selected_decoder
12,84.0,84.0,99.66000308990479,0,15.660003089904786,15.66000308990479,112.0,False,1,0,False,0,0,False,False,87,False,True,risk_lstm,8,0.9782708287239075,0.05509689450263977,2.4977731704711914,0.8591704964637756,,,,,,accurate
13,91.0,91.0,107.37833543499312,1,16.37833543499312,16.37833543499312,119.0,False,2,1,False,0,0,False,False,86,False,True,risk_lstm,8,0.988283634185791,0.07661402970552444,2.4369897842407227,0.8742548227310181,,,,,,accurate
16,112.0,112.0,128.1566648758451,0,16.156664875845106,16.15666487584511,140.0,False,1,0,False,0,0,False,False,83,False,True,risk_lstm,8,0.7450387477874756,0.39592650532722473,2.050232410430908,0.9207838773727417,,,,,,accurate
17,119.0,119.0,137.06249989569187,1,18.06249989569187,18.06249989569187,147.0,False,2,1,False,1,1,False,False,82,False,True,risk_lstm,8,0.9577434062957764,0.1869782954454422,2.3338329792022705,0.8458774089813232,,,,,,accurate
25,175.0,175.0,188.0999984741211,0,13.099998474121094,13.099998474121094,203.0,False,1,0,False,0,0,False,False,74,False,True,risk_lstm,8,0.982667863368988,0.07401267439126968,2.3700225353240967,0.8660780191421509,,,,,,accurate
27,189.0,189.0,201.5999984741211,1,12.599998474121094,12.599998474121094,217.0,False,1,0,False,0,0,False,False,72,False,True,risk_lstm,8,0.9892212152481079,0.07483478635549545,2.439445972442627,0.8764025568962097,,,,,,accurate
29,203.0,203.0,216.5999984741211,0,13.599998474121094,13.599998474121094,231.0,False,1,0,False,0,0,False,False,70,False,True,risk_lstm,8,0.9699863791465759,0.1541198045015335,2.353909730911255,0.8661847710609436,,,,,,accurate
31,217.0,217.0,234.29999923706055,1,17.299999237060547,17.299999237060547,245.0,False,1,0,False,0,0,False,False,68,False,True,risk_lstm,8,0.9658235311508179,0.21593543887138367,2.414055109024048,0.8583794832229614,,,,,,accurate
32,224.0,224.0,237.0,0,13.0,13.0,252.0,False,2,1,False,0,0,False,False,67,False,True,risk_lstm,8,0.9872807860374451,0.07088877260684967,2.3977181911468506,0.8737001419067383,,,,,,accurate
34,238.0,238.0,262.6999969482422,1,24.699996948242188,24.699996948242188,266.0,False,1,0,False,1,1,False,False,65,False,True,risk_lstm,8,0.9286566972732544,0.27635592222213745,2.4006102085113525,0.8470470905303955,,,,,,accurate
35,245.0,245.0,263.70000076293945,0,18.700000762939453,18.700000762939453,273.0,False,2,1,False,0,0,False,False,64,False,True,risk_lstm,8,0.9843517541885376,0.07628528773784637,2.396869421005249,0.8775511384010315,,,,,,accurate
36,252.0,262.6999969482422,277.0,1,14.300003051757812,25.0,280.0,False,3,2,False,0,0,False,False,63,False,True,risk_lstm,8,0.8990496397018433,0.4091298580169678,2.3622875213623047,0.8508312106132507,,,,,,accurate
38,266.0,266.0,278.5999984741211,0,12.599998474121094,12.599998474121094,294.0,False,2,1,False,1,1,False,False,61,False,True,risk_lstm,8,0.9579342007637024,0.2605105936527252,2.4508073329925537,0.876869797706604,,,,,,accurate
41,287.0,287.0,299.70000076293945,1,12.700000762939453,12.700000762939453,315.0,False,1,0,False,1,1,False,False,58,False,True,risk_lstm,8,0.979317307472229,0.10810056328773499,2.5857279300689697,0.8732740879058838,,,,,,accurate
42,294.0,294.0,305.79999923706055,0,11.799999237060547,11.799999237060547,322.0,False,2,1,False,1,1,False,False,57,False,True,risk_lstm,8,0.9897673726081848,0.07622425258159637,2.3488729000091553,0.8725621104240417,,,,,,accurate
44,308.0,308.0,323.60000228881836,1,15.60000228881836,15.60000228881836,336.0,False,1,0,False,1,1,False,False,55,False,True,risk_lstm,8,0.9761931300163269,0.12890693545341492,2.4111244678497314,0.867763102054596,,,,,,accurate
46,322.0,322.0,334.5999984741211,0,12.599998474121094,12.599998474121094,350.0,False,2,1,False,0,0,False,False,53,False,True,risk_lstm,8,0.9730502963066101,0.11207335442304611,2.3834478855133057,0.8792845010757446,,,,,,accurate
47,329.0,329.0,340.20000076293945,1,11.200000762939453,11.200000762939453,357.0,False,2,1,False,0,0,False,False,52,False,True,risk_lstm,8,0.9909374117851257,0.04920947179198265,2.5502970218658447,0.873984694480896,,,,,,accurate
49,343.0,343.0,354.9000015258789,0,11.900001525878906,11.900001525878906,371.0,False,1,0,False,0,0,False,False,50,False,True,risk_lstm,8,0.9828656315803528,0.07931742072105408,2.4197914600372314,0.8729396462440491,,,,,,accurate
50,350.0,350.0,362.49999618530273,1,12.499996185302734,12.499996185302734,378.0,False,2,1,False,1,1,False,False,49,False,True,risk_lstm,8,0.9461936950683594,0.09371667355298996,2.4718973636627197,0.8776666522026062,,,,,,accurate
51,357.0,357.0,374.29999923706055,0,17.299999237060547,17.299999237060547,385.0,False,2,1,False,0,0,False,False,48,False,True,risk_lstm,8,0.8645106554031372,0.33673983812332153,2.192018985748291,0.8535067439079285,,,,,,accurate
52,364.0,364.0,386.0,1,22.0,22.0,392.0,False,2,1,False,1,1,False,False,47,False,True,risk_lstm,8,0.8094566464424133,0.32420846819877625,2.1433489322662354,0.8508466482162476,,,,,,accurate
